Date,Open,High,Low,Close,Volume
2019-05-02,45500.0,46150.0,45400.0,45900.0,8625126
2019-05-03,45900.0,46050.0,45300.0,45300.0,6562916
2019-05-07,45250.0,45300.0,44400.0,44850.0,12014907
2019-05-08,44300.0,44850.0,44200.0,44250.0,10398754
2019-05-09,43900.0,44250.0,42450.0,42450.0,23029718
2019-05-10,42600.0,43450.0,42450.0,42900.0,14579512
2019-05-13,42500.0,43200.0,42350.0,42650.0,7635079
2019-05-14,41300.0,43100.0,41300.0,42650.0,11563730
2019-05-15,42700.0,43050.0,42550.0,42550.0,7670185
2019-05-16,42350.0,42400.0,41350.0,41550.0,13687828
2019-05-17,41950.0,42050.0,40850.0,41200.0,13357951
2019-05-20,41650.0,42100.0,41550.0,42000.0,15752397
2019-05-21,42600.0,43950.0,42350.0,43150.0,18812133
2019-05-22,43700.0,43800.0,42400.0,43500.0,11033339
2019-05-23,43900.0,44000.0,43250.0,43850.0,12259006
2019-05-24,43800.0,43800.0,42400.0,42700.0,13966305
2019-05-27,42500.0,43000.0,42350.0,42650.0,8066669
2019-05-28,42550.0,42950.0,42150.0,42550.0,24506881
2019-05-29,41850.0,42100.0,41300.0,41800.0,14930618
2019-05-30,42200.0,42700.0,42150.0,42550.0,11766018
2019-05-31,42600.0,42800.0,42150.0,42500.0,11365999
2019-06-03,42950.0,43900.0,42500.0,43800.0,15466580
2019-06-04,43400.0,43700.0,43000.0,43450.0,9913497
2019-06-05,44050.0,44200.0,43700.0,43900.0,12464135
2019-06-07,43600.0,44350.0,43450.0,44200.0,11683682
2019-06-10,44300.0,44850.0,44050.0,44800.0,8792182
2019-06-11,44800.0,45000.0,44550.0,44850.0,6664872
2019-06-12,44800.0,45050.0,44300.0,44600.0,8607439
2019-06-13,44200.0,44400.0,43400.0,43750.0,16906541
2019-06-14,43750.0,44150.0,43300.0,44000.0,9322873
2019-06-17,43750.0,44050.0,43400.0,43900.0,11890424
2019-06-18,43750.0,44500.0,43650.0,44350.0,7994928
2019-06-19,45450.0,45450.0,45000.0,45350.0,10417690
2019-06-20,44850.0,45500.0,44850.0,45500.0,7147785
2019-06-21,45750.0,45800.0,45200.0,45700.0,9454913
2019-06-24,45200.0,45800.0,45200.0,45500.0,6085066
2019-06-25,45200.0,45800.0,45200.0,45600.0,7076774
2019-06-26,45800.0,46000.0,45600.0,45700.0,9226097
2019-06-27,46000.0,46600.0,45750.0,46500.0,12603534
2019-06-28,47000.0,47000.0,46700.0,47000.0,12949231
2019-07-01,47350.0,47400.0,46250.0,46600.0,11383522
2019-07-02,46200.0,46900.0,45850.0,46250.0,8463073
2019-07-03,45750.0,46350.0,45200.0,45400.0,9669368
2019-07-04,45250.0,46200.0,45250.0,46000.0,6365573
2019-07-05,45950.0,45950.0,45250.0,45650.0,7235395
2019-07-08,44750.0,44800.0,44350.0,44400.0,7823843
2019-07-09,44850.0,45450.0,44700.0,45100.0,7646421
2019-07-10,45550.0,46150.0,45500.0,45550.0,9253930
2019-07-11,46350.0,46550.0,46150.0,46200.0,10989751
2019-07-12,46350.0,46400.0,45800.0,46300.0,5245804
2019-07-15,45950.0,46650.0,45750.0,46450.0,4717226
2019-07-16,46450.0,46850.0,46300.0,46850.0,7407824
2019-07-17,46150.0,46350.0,45950.0,46050.0,5216602
2019-07-18,46450.0,46450.0,45650.0,46100.0,5143554
2019-07-19,46650.0,46950.0,46600.0,46800.0,8819393
2019-07-22,46800.0,47300.0,46600.0,47200.0,9009109
2019-07-23,47350.0,47550.0,47050.0,47300.0,9061381
2019-07-24,47100.0,47150.0,46250.0,46400.0,8756522
2019-07-25,47150.0,47200.0,46600.0,47200.0,8408838
2019-07-26,46650.0,47150.0,46550.0,47150.0,7873886
2019-07-29,46800.0,47050.0,46000.0,46100.0,6856846
2019-07-30,46300.0,46850.0,46300.0,46550.0,5551014
2019-07-31,46200.0,46600.0,45000.0,45350.0,12872916
2019-08-01,44900.0,45500.0,44850.0,45200.0,7811181
2019-08-02,44550.0,45500.0,44300.0,44950.0,12151374
2019-08-05,44350.0,44600.0,43600.0,43950.0,14214086
2019-08-06,42500.0,43800.0,42500.0,43500.0,15083824
2019-08-07,43600.0,43900.0,43100.0,43200.0,10002533
2019-08-08,43250.0,43500.0,42650.0,42650.0,16926881
2019-08-09,43250.0,43350.0,43050.0,43150.0,9685147
2019-08-12,44000.0,44000.0,43550.0,43700.0,8466169
2019-08-13,43500.0,43500.0,42950.0,43000.0,7276979
2019-08-14,43900.0,44250.0,43500.0,43700.0,8750135
2019-08-16,43800.0,43900.0,43300.0,43900.0,9528115
2019-08-19,44350.0,44350.0,43500.0,43600.0,6014218
2019-08-20,43950.0,44600.0,43550.0,44450.0,8434205
2019-08-21,44350.0,44800.0,44150.0,44500.0,6571717
2019-08-22,44500.0,44700.0,43850.0,44050.0,8061177
2019-08-23,43800.0,44200.0,43650.0,43950.0,5017381
2019-08-26,43050.0,43800.0,42950.0,43600.0,7954949
2019-08-27,43650.0,44200.0,43600.0,44050.0,16883932
2019-08-28,44100.0,44400.0,43750.0,44150.0,5758333
2019-08-29,44200.0,44200.0,43050.0,43400.0,10768862
2019-08-30,43750.0,44300.0,43750.0,44000.0,9899073
2019-09-02,44850.0,44850.0,43650.0,43800.0,7185537
2019-09-03,43550.0,43650.0,43100.0,43250.0,9774941
2019-09-04,43250.0,44100.0,43150.0,44100.0,12441837
2019-09-05,44800.0,46100.0,44450.0,45700.0,18297430
2019-09-06,46500.0,46500.0,45850.0,46300.0,9896562
2019-09-09,46450.0,47000.0,46300.0,46900.0,9434157
2019-09-10,47100.0,47200.0,46550.0,47000.0,9231792
2019-09-11,47300.0,47400.0,46800.0,47150.0,16141619
2019-09-16,47000.0,47100.0,46400.0,47100.0,15550926
2019-09-17,47000.0,47100.0,46800.0,46900.0,7006280
2019-09-18,46900.0,47700.0,46800.0,47700.0,10413027
2019-09-19,48050.0,49200.0,47850.0,49150.0,16461413
2019-09-20,49400.0,49600.0,49100.0,49200.0,15460210
2019-09-23,49250.0,49300.0,49000.0,49300.0,7568553
2019-09-24,49050.0,49650.0,48850.0,49500.0,7871955
2019-09-25,49200.0,49350.0,48800.0,48900.0,9187141
2019-09-26,49000.0,49250.0,48900.0,49200.0,8494756
2019-09-27,48000.0,48700.0,48000.0,48400.0,8048041
2019-09-30,48050.0,49250.0,47900.0,49050.0,9497119
2019-10-01,48900.0,49100.0,48650.0,48850.0,6206035
2019-10-02,48350.0,48400.0,47600.0,47600.0,8382463
2019-10-04,47400.0,48650.0,47350.0,48000.0,9331695
2019-10-07,48350.0,48700.0,47650.0,47750.0,7047273
2019-10-08,47900.0,49000.0,47600.0,48900.0,14239367
2019-10-10,48200.0,49200.0,48000.0,48550.0,18639855
2019-10-11,49000.0,49450.0,48800.0,49150.0,7783275
2019-10-14,50000.0,50300.0,49850.0,50000.0,11130635
2019-10-15,49900.0,50200.0,49900.0,50100.0,6058105
2019-10-16,50700.0,50900.0,50400.0,50700.0,9136282
2019-10-17,50500.0,50600.0,50100.0,50500.0,6701380
2019-10-18,50300.0,50900.0,49650.0,49900.0,8483106
2019-10-21,49900.0,50400.0,49800.0,50300.0,4406531
2019-10-22,50800.0,51500.0,50700.0,51200.0,10898729
2019-10-23,51300.0,51500.0,50800.0,51200.0,8663880
2019-10-24,52500.0,52500.0,50500.0,50700.0,21185785
2019-10-25,50800.0,51200.0,50500.0,50900.0,7879897
2019-10-28,50700.0,51500.0,50700.0,51300.0,6431522
2019-10-29,51400.0,51700.0,50800.0,51100.0,7581629
2019-10-30,50700.0,50800.0,50200.0,50400.0,8959435
2019-10-31,51000.0,51400.0,50300.0,50400.0,10304777
2019-11-01,50600.0,51200.0,50400.0,51200.0,8467846
2019-11-04,51700.0,52300.0,51400.0,52300.0,13012411
2019-11-05,52400.0,52700.0,52100.0,52700.0,10581034
2019-11-06,52900.0,53500.0,52700.0,53300.0,14361133
2019-11-07,53400.0,53400.0,52400.0,52900.0,9257116
2019-11-08,53200.0,53300.0,52000.0,52100.0,11603290
2019-11-11,52200.0,52200.0,51400.0,51600.0,8185952
2019-11-12,51800.0,52600.0,51600.0,52600.0,6576148
2019-11-13,52500.0,52500.0,52000.0,52500.0,6225196
2019-11-15,52900.0,53700.0,52600.0,53700.0,9703360
2019-11-18,53600.0,53800.0,53200.0,53500.0,7746554
2019-11-19,53200.0,53500.0,52700.0,53500.0,8907177
2019-11-20,53400.0,53400.0,52000.0,52000.0,12560070
2019-11-21,51600.0,52100.0,50600.0,51000.0,14298646
2019-11-22,51000.0,51600.0,50900.0,51600.0,8478310
2019-11-25,52200.0,52600.0,51700.0,51800.0,9050625
2019-11-26,51900.0,52900.0,51800.0,51800.0,27372226
2019-11-27,51800.0,52300.0,51600.0,52200.0,7546261
2019-11-28,51900.0,52100.0,51300.0,51300.0,6833885
2019-11-29,51200.0,51400.0,50200.0,50300.0,11179334
2019-12-02,50900.0,51300.0,50400.0,50400.0,18877252
2019-12-03,49800.0,50300.0,49500.0,49900.0,12059812
2019-12-04,49600.0,49850.0,49000.0,49450.0,13246549
2019-12-05,50200.0,50400.0,49500.0,49500.0,10449715
2019-12-06,50100.0,50900.0,49950.0,50400.0,11414563
2019-12-09,50900.0,51400.0,50700.0,51200.0,8470627
2019-12-10,51000.0,51600.0,50700.0,51500.0,6882771
2019-12-11,51500.0,52200.0,51400.0,51900.0,11379521
2019-12-12,53000.0,53300.0,52700.0,53300.0,29178697
2019-12-13,54500.0,54800.0,53900.0,54700.0,18120261
2019-12-16,54500.0,54900.0,54300.0,54700.0,11512405
2019-12-17,55800.0,56700.0,55400.0,56700.0,19358433
2019-12-18,56700.0,57200.0,56000.0,56300.0,15558208
2019-12-19,57000.0,57300.0,55500.0,56000.0,14180520
2019-12-20,56100.0,56500.0,55600.0,56000.0,12095519
2019-12-23,56100.0,56400.0,55100.0,55500.0,9839252
2019-12-24,55600.0,55700.0,54800.0,55000.0,11868463
2019-12-26,54700.0,55400.0,54400.0,55400.0,9645034
2019-12-27,55700.0,56900.0,55500.0,56500.0,12313056
2019-12-30,56200.0,56600.0,55700.0,55800.0,8356767
2020-01-02,55500.0,56000.0,55000.0,55200.0,12993228
2020-01-03,56000.0,56600.0,54900.0,55500.0,15422255
2020-01-06,54900.0,55600.0,54600.0,55500.0,10278951
2020-01-07,55700.0,56400.0,55600.0,55800.0,10009778
2020-01-08,56200.0,57400.0,55900.0,56800.0,23501171
2020-01-09,58400.0,58600.0,57400.0,58600.0,24102579
2020-01-10,58800.0,59700.0,58300.0,59500.0,16000170
2020-01-13,59600.0,60000.0,59100.0,60000.0,11359139
2020-01-14,60400.0,61000.0,59900.0,60000.0,16906295
2020-01-15,59500.0,59600.0,58900.0,59000.0,14300928
2020-01-16,59100.0,60700.0,59000.0,60700.0,14381774
2020-01-17,61900.0,62000.0,61000.0,61300.0,16025661
2020-01-20,62000.0,62800.0,61700.0,62400.0,12528855
2020-01-21,62000.0,62400.0,61200.0,61400.0,11142693
2020-01-22,60500.0,62600.0,60400.0,62300.0,15339565
2020-01-23,61800.0,61800.0,60700.0,60800.0,14916555
2020-01-28,59400.0,59400.0,58300.0,58800.0,23664541
2020-01-29,59100.0,59700.0,58800.0,59100.0,16446102
2020-01-30,58800.0,58800.0,56800.0,57200.0,20821939
2020-01-31,57800.0,58400.0,56400.0,56400.0,19749457
2020-02-03,55500.0,57400.0,55200.0,57200.0,23995260
2020-02-04,57100.0,59000.0,56800.0,58900.0,21800192
2020-02-05,60000.0,60200.0,58900.0,59500.0,19278165
2020-02-06,60100.0,61100.0,59700.0,61100.0,14727159
2020-02-07,61100.0,61200.0,59700.0,60400.0,16402493
2020-02-10,59200.0,59800.0,59100.0,59700.0,13107121
2020-02-11,59800.0,60700.0,59700.0,59900.0,11071231
2020-02-12,60300.0,60700.0,59700.0,60500.0,12904207
2020-02-13,61200.0,61600.0,60500.0,60700.0,18449775
2020-02-14,60900.0,61900.0,60200.0,61800.0,13276067
2020-02-17,61600.0,62000.0,61200.0,61500.0,8740596
2020-02-18,60800.0,60900.0,59700.0,59800.0,16674266
2020-02-19,59800.0,60400.0,59400.0,60200.0,12951496
2020-02-20,60700.0,61300.0,59600.0,60000.0,14591924
2020-02-21,58800.0,59800.0,58500.0,59200.0,13777393
2020-02-24,57400.0,58100.0,56800.0,56800.0,25627537
2020-02-25,56200.0,58000.0,56200.0,57900.0,23885408
2020-02-26,56000.0,57000.0,56000.0,56500.0,25483102
2020-02-27,56300.0,56900.0,55500.0,55900.0,23209541
2020-02-28,55000.0,55500.0,54200.0,54200.0,30054227
2020-03-02,54300.0,55500.0,53600.0,55000.0,30403412
2020-03-03,56700.0,56900.0,55100.0,55400.0,30330295
2020-03-04,54800.0,57600.0,54600.0,57400.0,24765728
2020-03-05,57600.0,58000.0,56700.0,57800.0,21698990
2020-03-06,56500.0,57200.0,56200.0,56500.0,18716656
2020-03-09,56500.0,56500.0,56500.0,56500.0,0
2020-03-10,53800.0,54900.0,53700.0,54600.0,32106554
2020-03-11,54300.0,54400.0,52000.0,52100.0,45707281
2020-03-12,52100.0,52100.0,52100.0,52100.0,0
2020-03-13,47450.0,51600.0,46850.0,49950.0,59462933
2020-03-16,50100.0,50900.0,48800.0,48900.0,33339821
2020-03-17,46900.0,49650.0,46700.0,47300.0,51218151
2020-03-18,47750.0,48350.0,45600.0,45600.0,40152623
2020-03-19,46400.0,46650.0,42300.0,42950.0,56925513
2020-03-20,44150.0,45500.0,43550.0,45400.0,49730008
2020-03-23,42600.0,43550.0,42400.0,42500.0,41701626
2020-03-24,43850.0,46950.0,43050.0,46950.0,49801908
2020-03-25,48950.0,49600.0,47150.0,48650.0,52735922
2020-03-26,49000.0,49300.0,47700.0,47800.0,42185129
2020-03-27,49600.0,49700.0,46850.0,48300.0,39896178
2020-03-30,47050.0,48350.0,46550.0,47850.0,26797395
2020-03-31,48000.0,48500.0,47150.0,47750.0,30654261
2020-04-01,47450.0,47900.0,45800.0,45800.0,27259532
2020-04-02,46200.0,46850.0,45350.0,46800.0,21621076
2020-04-03,47400.0,47600.0,46550.0,47000.0,22784682
2020-04-06,47500.0,48800.0,47250.0,48700.0,23395726
2020-04-07,49650.0,50200.0,49000.0,49600.0,31524034
2020-04-08,49600.0,49750.0,48600.0,48600.0,25010314
2020-04-09,49750.0,49800.0,48700.0,49100.0,22628058
2020-04-10,48950.0,49250.0,48650.0,49250.0,17839111
2020-04-13,48650.0,48900.0,48300.0,48300.0,14431800
2020-04-14,48800.0,49200.0,48300.0,49000.0,14206216
2020-04-16,49350.0,49350.0,48550.0,49000.0,23349760
2020-04-17,50800.0,52000.0,50300.0,51400.0,32041675
2020-04-20,51400.0,51400.0,50000.0,50100.0,21866354
2020-04-21,49400.0,49700.0,48700.0,49250.0,27407543
2020-04-22,48700.0,50000.0,48350.0,49850.0,18613864
2020-04-23,50200.0,50300.0,49500.0,49850.0,18754442
2020-04-24,49650.0,49750.0,49000.0,49350.0,15618347
2020-04-27,49350.0,50000.0,49100.0,49850.0,14049471
2020-04-28,49850.0,50100.0,49300.0,50100.0,16095399
2020-04-29,49900.0,50500.0,49600.0,50000.0,15604533
2020-05-04,48900.0,49100.0,48500.0,48500.0,26083749
2020-05-06,49000.0,49200.0,48500.0,49200.0,18070225
2020-05-07,49200.0,49300.0,48700.0,48800.0,13884411
2020-05-08,49100.0,49350.0,48800.0,48800.0,15319700
2020-05-11,48900.0,49250.0,48300.0,48400.0,16357743
2020-05-12,48400.0,48500.0,47550.0,47900.0,23433590
2020-05-13,47250.0,48550.0,47200.0,48550.0,20223277
2020-05-14,47750.0,48100.0,47650.0,48000.0,19305974
2020-05-15,48400.0,48450.0,47700.0,47850.0,18463118
2020-05-18,47950.0,49100.0,47600.0,48800.0,20481981
2020-05-19,50100.0,50500.0,49700.0,50300.0,25168295
2020-05-20,50000.0,50200.0,49800.0,50000.0,14896899
2020-05-21,50300.0,50400.0,49850.0,49950.0,14949266
2020-05-22,49600.0,49800.0,48600.0,48750.0,19706284
2020-05-25,48750.0,48900.0,48450.0,48850.0,14337913
2020-05-26,48700.0,49450.0,48600.0,49250.0,15127490
2020-05-27,48950.0,50000.0,48800.0,49900.0,19548479
2020-05-28,51100.0,51200.0,49900.0,50400.0,31309318
2020-05-29,50000.0,50700.0,49700.0,50700.0,27596961
2020-06-01,50800.0,51200.0,50600.0,51200.0,16949183
2020-06-02,51000.0,51500.0,50800.0,51400.0,14247933
2020-06-03,51800.0,55000.0,51700.0,54500.0,49257814
2020-06-04,55800.0,57000.0,54600.0,54600.0,40220334
2020-06-05,54400.0,55900.0,54000.0,55500.0,22743629
2020-06-08,56400.0,56500.0,54700.0,54900.0,25634965
2020-06-09,55800.0,56500.0,54400.0,55500.0,23998831
2020-06-10,55100.0,55900.0,54900.0,55400.0,16742493
2020-06-11,54500.0,55100.0,53200.0,54300.0,33815123
2020-06-12,52100.0,52800.0,51500.0,52300.0,26976019
2020-06-15,51400.0,52000.0,49900.0,49900.0,28772921
2020-06-16,51200.0,52100.0,50600.0,52100.0,21808375
2020-06-17,52100.0,52900.0,51300.0,52200.0,26672595
2020-06-18,52200.0,52300.0,51600.0,52300.0,15982926
2020-06-19,52600.0,52900.0,51600.0,52900.0,18157985
2020-06-22,52000.0,52600.0,51800.0,52000.0,13801350
2020-06-23,52500.0,52800.0,51100.0,51400.0,18086152
2020-06-24,51900.0,53900.0,51600.0,52900.0,24519552
2020-06-25,52100.0,53000.0,51900.0,51900.0,18541624
2020-06-26,52800.0,53900.0,52200.0,53300.0,21575360
2020-06-29,52500.0,53200.0,52000.0,52400.0,17776925
2020-06-30,53900.0,53900.0,52800.0,52800.0,21157172
2020-07-01,53400.0,53600.0,52400.0,52600.0,16706143
2020-07-02,52100.0,52900.0,52100.0,52900.0,14142583
2020-07-03,53000.0,53600.0,52700.0,53600.0,11887868
2020-07-06,54000.0,55000.0,53800.0,55000.0,19856623
2020-07-07,55800.0,55900.0,53400.0,53400.0,30760032
2020-07-08,53600.0,53900.0,52900.0,53000.0,19664652
2020-07-09,53200.0,53600.0,52800.0,52800.0,17054850
2020-07-10,53100.0,53200.0,52300.0,52700.0,13714746
2020-07-13,53300.0,53800.0,53100.0,53400.0,12240188
2020-07-14,53700.0,53800.0,53200.0,53800.0,14269484
2020-07-15,54400.0,55000.0,54300.0,54700.0,24051450
2020-07-16,54800.0,54800.0,53800.0,53800.0,16779127
2020-07-17,54200.0,54700.0,54100.0,54400.0,10096174
2020-07-20,54800.0,54800.0,54000.0,54200.0,10507530
2020-07-21,55200.0,55400.0,54800.0,55300.0,18297260
2020-07-22,55300.0,55500.0,54700.0,54700.0,12885057
2020-07-23,54700.0,54700.0,53800.0,54100.0,16214932
2020-07-24,54000.0,54400.0,53700.0,54200.0,10994535
2020-07-27,54300.0,55700.0,54300.0,55600.0,21054421
2020-07-28,57000.0,58800.0,56400.0,58600.0,48431566
2020-07-29,60300.0,60400.0,58600.0,59000.0,36476611
2020-07-30,59700.0,60100.0,59000.0,59000.0,19146989
